id,siruta,numar,adresa,tip,denumire,test,localitate,adresa_full,icon_url
9359,34752,"47",Calea Teraplast 47,Strada,Calea Teraplast,,Saratel,Calea Teraplast 47 (Saratel),
9358,34752,"39",Calea Teraplast 39,Strada,Calea Teraplast,,Saratel,Calea Teraplast 39 (Saratel),
9357,34752,"37",Calea Teraplast 37,Strada,Calea Teraplast,,Saratel,Calea Teraplast 37 (Saratel),
9356,34752,"35",Calea Teraplast 35,Strada,Calea Teraplast,,Saratel,Calea Teraplast 35 (Saratel),
9355,34752,"33",Calea Teraplast 33,Strada,Calea Teraplast,,Saratel,Calea Teraplast 33 (Saratel),
9354,34752,"31",Calea Teraplast 31,Strada,Calea Teraplast,,Saratel,Calea Teraplast 31 (Saratel),
9353,34752,"29",Calea Teraplast 29,Strada,Calea Teraplast,,Saratel,Calea Teraplast 29 (Saratel),
9352,34752,"27",Calea Teraplast 27,Strada,Calea Teraplast,,Saratel,Calea Teraplast 27 (Saratel),
9351,34752,"25",Calea Teraplast 25,Strada,Calea Teraplast,,Saratel,Calea Teraplast 25 (Saratel),
9350,34752,"23",Calea Teraplast 23,Strada,Calea Teraplast,,Saratel,Calea Teraplast 23 (Saratel),
9349,34752,"21",Calea Teraplast 21,Strada,Calea Teraplast,,Saratel,Calea Teraplast 21 (Saratel),
9348,34752,"17",Calea Teraplast 17,Strada,Calea Teraplast,,Saratel,Calea Teraplast 17 (Saratel),
9347,34752,"15",Calea Teraplast 15,Strada,Calea Teraplast,,Saratel,Calea Teraplast 15 (Saratel),
9346,34752,"13",Calea Teraplast 13,Strada,Calea Teraplast,,Saratel,Calea Teraplast 13 (Saratel),
9345,34752,"11",Calea Teraplast 11,Strada,Calea Teraplast,,Saratel,Calea Teraplast 11 (Saratel),
9344,34752,"9",Calea Teraplast 9,Strada,Calea Teraplast,,Saratel,Calea Teraplast 9 (Saratel),
9343,34752,"7",Calea Teraplast 7,Strada,Calea Teraplast,,Saratel,Calea Teraplast 7 (Saratel),
9342,34752,"5",Calea Teraplast 5,Strada,Calea Teraplast,,Saratel,Calea Teraplast 5 (Saratel),
